salesorderid;revisionnumber;orderdate;duedate;shipdate;status;onlineorderflag;purchaseordernumber;accountnumber;customerid;territoryid;shiptoaddressid;creditcardid;subtotal;taxamt;freight;totaldue;comment
61723;8;07-12-2013 0:00;19-12-2013 0:00;14-12-2013 0:00;5;1;NULL;10-4030-013328;13328;6;23991;12856;2398;191844;599513;26498453;NULL
61724;8;07-12-2013 0:00;19-12-2013 0:00;14-12-2013 0:00;5;1;NULL;10-4030-025962;25962;1;15898;8746;2419;1935248;604765;26730613;NULL
61725;8;07-12-2013 0:00;19-12-2013 0:00;14-12-2013 0:00;5;1;NULL;10-4030-012193;12193;6;14591;821;2438;1950448;609515;26940563;NULL
61726;8;07-12-2013 0:00;19-12-2013 0:00;14-12-2013 0:00;5;1;NULL;10-4030-020541;20541;4;19536;3204;1174;939584;29362;12978004;NULL
61727;8;07-12-2013 0:00;19-12-2013 0:00;14-12-2013 0:00;5;1;NULL;10-4030-017564;17564;1;29478;NULL;1736;1388784;433995;19182579;NULL
61728;8;07-12-2013 0:00;19-12-2013 0:00;14-12-2013 0:00;5;1;NULL;10-4030-022472;22472;7;17632;16723;540;431992;134998;596689;NULL
61729;8;07-12-2013 0:00;19-12-2013 0:00;14-12-2013 0:00;5;1;NULL;10-4030-022694;22694;8;25208;5984;575;459984;143745;6353529;NULL
61730;8;07-12-2013 0:00;19-12-2013 0:00;14-12-2013 0:00;5;1;NULL;10-4030-011764;11764;9;14753;11582;2384;1907256;596018;26343974;NULL
61731;8;07-12-2013 0:00;19-12-2013 0:00;14-12-2013 0:00;5;1;NULL;10-4030-023324;23324;9;17875;6578;549;439184;137245;6066229;NULL
61732;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-014087;14087;9;11905;9583;49;39584;1237;546754;NULL
61733;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-011752;11752;9;28155;5842;8;1;0;87848;NULL
61734;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-011425;11425;7;17302;18429;575;459984;143745;6353529;NULL
61735;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-015054;15054;8;22401;6271;577;46156;144238;6375298;NULL
61736;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-025481;25481;10;13825;4522;2478;1982672;619585;27385657;NULL
61737;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-011185;11185;6;21639;5475;6;1;0;69394;NULL
61738;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-026101;26101;1;29267;NULL;25;19992;1;27614;NULL
61739;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-021251;21251;6;27795;12413;25;19992;1;27614;NULL
61740;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-012182;12182;6;17195;17236;30;23992;1;33139;NULL
61741;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-022025;22025;4;17276;1451;15;11984;0;165529;NULL
61742;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-021328;21328;4;13469;14297;50;39976;12493;552169;NULL
61743;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-013708;13708;6;29597;NULL;15;11984;0;165529;NULL
61744;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-020485;20485;4;24532;18203;15;11984;0;165529;NULL
61745;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-015942;15942;6;13839;9233;70;55992;17498;77339;NULL
61746;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-018820;18820;4;18264;12045;79;63184;19745;872729;NULL
61747;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-018542;18542;1;11571;18412;124;99184;30995;1369979;NULL
61748;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-019149;19149;1;24670;11866;124;99184;30995;1369979;NULL
61749;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-017436;17436;4;23607;9985;5;0;0;5514;NULL
61750;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-011748;11748;6;13224;808;5;0;0;5514;NULL
61751;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-016773;16773;1;15723;15029;14;11184;0;154479;NULL
61752;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-017682;17682;1;12673;1698;68;54792;17123;756815;NULL
61753;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-022015;22015;6;18664;2024;5;0;0;5514;NULL
61754;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-014917;14917;1;24035;12919;64;51576;16118;712394;NULL
61755;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-015165;15165;4;26067;11737;40;31984;1;441779;NULL
61756;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-013913;13913;4;18142;9167;107;85568;2674;1181908;NULL
61757;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-013654;13654;1;29492;NULL;57;45576;14243;629519;NULL
61758;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-014955;14955;10;27395;7120;70;55992;17498;77339;NULL
61759;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-019925;19925;8;22149;10477;84;67176;20993;927869;NULL
61760;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-025787;25787;7;23490;7681;28;22216;1;306859;NULL
61761;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-021911;21911;7;16854;10449;28;22216;1;306859;NULL
61762;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-012610;12610;10;23015;16722;93;74368;2324;1027208;NULL
61763;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-016563;16563;10;19420;6515;49;39176;12243;541119;NULL
61764;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-027135;27135;7;27192;8609;43;34376;10743;474819;NULL
61765;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-015376;15376;6;28212;9443;42;33824;1057;467194;NULL
61766;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-014599;14599;1;13883;2698;2355;1883984;588745;26022529;NULL
61767;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-012179;12179;1;21065;1614;2335;1867976;583743;25801419;NULL
61768;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-014657;14657;1;27432;15087;2377;1901568;59424;26265408;NULL
61769;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-012108;12108;1;26750;15021;2368;1894344;591983;26165627;NULL
61770;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-012903;12903;6;12240;17144;2332;1865824;58307;25771694;NULL
61771;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-014452;14452;1;25385;13982;2377;1901568;59424;26265408;NULL
61772;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-023436;23436;9;23089;11332;1769;1415168;44224;19547008;NULL
61773;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-020448;20448;9;27482;9131;2466;1973056;61658;27252836;NULL
61774;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-013132;13132;9;28253;16145;2370;1895976;592493;26188169;NULL
61775;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-025865;25865;1;21950;13143;1269;1015072;31721;14020682;NULL
61776;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-026055;26055;1;15542;1921;2384;1907256;596018;26343974;NULL
61777;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-023238;23238;4;26530;9807;617;493976;154368;6823044;NULL
61778;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-026040;26040;6;16492;1018;575;459984;143745;6353529;NULL
61779;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-022784;22784;4;28089;3538;564;451584;14112;6237504;NULL
61780;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-020422;20422;4;12277;4018;1134;907576;283618;12535894;NULL
61781;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-011899;11899;9;24464;12053;2419;1935248;604765;26730613;NULL
61782;8;08-12-2013 0:00;20-12-2013 0:00;15-12-2013 0:00;5;1;NULL;10-4030-028352;28352;9;27907;1751;563;450368;14074;6220708;NULL
61783;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-013954;13954;9;15736;13112;25;19992;1;27614;NULL
61784;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-018715;18715;9;21954;4223;70;55976;17493;773169;NULL
61785;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-016165;16165;9;20505;15349;45;36176;11305;499681;NULL
61786;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-027363;27363;9;29099;1281;133;106376;33243;1469319;NULL
61787;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-017077;17077;9;29235;NULL;50;39992;12498;55239;NULL
61788;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-026558;26558;9;28689;17824;6;1;0;69394;NULL
61789;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-017501;17501;9;24791;16738;120;10;3;133;NULL
61790;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-016681;16681;9;22174;1739;37;29272;1;40432;NULL
61791;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-018305;18305;9;27314;18808;37;29272;1;40432;NULL
61792;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-025462;25462;8;23535;1355;1765;1411968;44124;19502808;NULL
61793;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-021540;21540;10;20897;2662;819;655584;20487;9055254;NULL
61794;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-015080;15080;8;12108;19025;2320;1855992;579998;2563589;NULL
61795;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-015926;15926;8;13667;13136;2370;1895968;59249;26188058;NULL
61796;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-015116;15116;8;17335;12885;2341;1873168;585365;25873133;NULL
61797;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-029327;29327;1;24911;5313;54;43192;13498;59659;NULL
61798;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-029160;29160;1;25888;9634;12;1;0;131937;NULL
61799;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-029234;29234;4;26333;2881;29;23184;1;320229;NULL
61800;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-011330;11330;6;27048;10261;80;63976;19993;883669;NULL
61801;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-012959;12959;6;18993;3114;35;27984;1;386529;NULL
61802;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-022731;22731;4;15930;18025;70;55976;17493;773169;NULL
61803;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-018644;18644;6;26936;1134;35;27984;1;386529;NULL
61804;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-023475;23475;1;14137;18508;122;97552;30485;1347437;NULL
61805;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-028021;28021;6;18934;12733;79;63184;19745;872729;NULL
61806;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-019688;19688;4;25330;6365;120;95984;29995;1325779;NULL
61807;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-017696;17696;4;21570;681;40;31984;1;441779;NULL
61808;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-017532;17532;4;14985;15047;5;0;0;5514;NULL
61809;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-019208;19208;1;16203;17655;99;79168;2474;1093508;NULL
61810;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-018753;18753;1;26632;14017;124;99184;30995;1369979;NULL
61811;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-018504;18504;4;25784;18951;129;103176;32243;1425119;NULL
61812;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-023253;23253;6;17805;8547;40;31984;1;441779;NULL
61813;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-015375;15375;4;21095;1141;68;54344;16983;750627;NULL
61814;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-015011;15011;4;19063;10670;90;71976;22493;994169;NULL
61815;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-020746;20746;6;17744;2179;55;43984;13745;607529;NULL
61816;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-016542;16542;10;27496;13248;40;31984;1;441779;NULL
61817;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-028398;28398;7;29482;NULL;72;57264;17895;790959;NULL
61818;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-020565;20565;10;17676;15994;65;51976;16243;717919;NULL
61819;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-023935;23935;10;21816;17011;5;0;0;5514;NULL
61820;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-020798;20798;8;23588;4209;124;99168;3099;1369758;NULL
61821;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-026416;26416;10;29821;NULL;89;71176;22243;983119;NULL
61822;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-022588;22588;10;24252;15484;49;39176;12243;541119;NULL
61823;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-020795;20795;7;17027;4009;4;0;0;4409;NULL
61824;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-028687;28687;8;22705;614;29;23192;1;32034;NULL
61825;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-011581;11581;7;16324;18794;68;54376;16993;751069;NULL
61826;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-027843;27843;8;19832;16224;28;22216;1;306859;NULL
61827;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-027834;27834;7;27766;8347;14;11184;0;154479;NULL
61828;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-026226;26226;8;17466;8484;5;0;0;5514;NULL
61829;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-016935;16935;10;19899;6620;55;43984;13745;607529;NULL
61830;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-011309;11309;1;20906;4374;40;31992;1;44189;NULL
61831;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-012183;12183;6;21323;14288;103;82792;25873;1143565;NULL
61832;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-013289;13289;6;16651;14385;37;29832;1;412055;NULL
61833;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-012238;12238;8;28650;5444;35;27992;1;38664;NULL
61834;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-014591;14591;4;13894;7914;802;641416;200443;8859559;NULL
61835;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-014577;14577;1;11705;18925;807;645408;20169;8914698;NULL
61836;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-019730;19730;4;26113;16553;639;51156;159863;7065923;NULL
61837;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-012198;12198;1;25817;17916;2391;1913144;597858;26425302;NULL
61838;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-014498;14498;4;29715;NULL;2394;191516;598488;26453148;NULL
61839;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-017767;17767;7;13251;14183;771;617072;192835;8523307;NULL
61840;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-028499;28499;8;12468;12672;779;622896;194655;8603751;NULL
61841;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-023429;23429;9;20562;745;1755;1403984;438745;19392529;NULL
61842;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-013626;13626;9;24968;15868;2387;1909552;596735;26375687;NULL
61843;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-028662;28662;4;24139;14662;1249;999064;312208;13799572;NULL
61844;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-026075;26075;1;21189;16458;2393;1914448;598265;26443313;NULL
61845;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-013345;13345;6;22539;8595;2443;1954032;610635;26990067;NULL
61846;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-026061;26061;4;14638;16279;2438;1950448;609515;26940563;NULL
61847;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-025973;25973;1;17155;16371;2393;1914448;598265;26443313;NULL
61848;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-025980;25980;1;20098;3775;2419;1935248;604765;26730613;NULL
61849;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-026202;26202;6;12464;68;568;454208;14194;6273748;NULL
61850;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-022717;22717;1;29035;10684;575;459984;143745;6353529;NULL
61851;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-019874;19874;6;18094;3526;1169;935568;292365;12922533;NULL
61852;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-017559;17559;4;19632;4355;1750;1399968;43749;19337058;NULL
61853;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-020175;20175;7;21028;14175;1214;971568;303615;13419783;NULL
61854;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-028549;28549;10;12480;14637;2418;193444;604513;26719453;NULL
61855;8;09-12-2013 0:00;21-12-2013 0:00;16-12-2013 0:00;5;1;NULL;10-4030-011759;11759;9;21307;7130;2384;1907256;596018;26343974;NULL
61856;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-011118;11118;9;13823;16720;78;62336;1948;861016;NULL
61857;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-015783;15783;9;15710;14433;35;27992;1;38664;NULL
61858;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-014517;14517;9;18714;3197;54;43192;13498;59659;NULL
61859;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-015920;15920;7;22505;8319;1736;1388784;433995;19182579;NULL
61860;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-022302;22302;10;21681;9018;1764;1411176;440993;19491869;NULL
61861;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-020825;20825;10;24600;13154;2443;195468;610838;26999018;NULL
61862;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-012270;12270;8;18762;6610;2405;1924376;601368;26580444;NULL
61863;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-011846;11846;4;18165;6534;50;39992;12498;55239;NULL
61864;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-028978;28978;4;16931;9459;64;51176;15993;706869;NULL
61865;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-028282;28282;1;29424;NULL;5;0;0;5514;NULL
61866;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-011505;11505;6;28954;10017;64;51176;15993;706869;NULL
61867;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-027461;27461;1;16741;7322;110;88368;27615;1220583;NULL
61868;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-024826;24826;1;22851;12666;96;76856;24018;1061574;NULL
61869;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-024774;24774;1;22498;3378;33;2608;1;36023;NULL
61870;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-026275;26275;1;13095;10131;27;21824;1;301444;NULL
61871;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-023692;23692;1;26123;905;43;34344;10733;474377;NULL
61872;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-022087;22087;4;12446;11572;94;75568;23615;1043783;NULL
61873;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-017374;17374;6;14445;15877;78;62336;1948;861016;NULL
61874;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-023786;23786;1;26961;9182;39;31184;1;430729;NULL
61875;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-023261;23261;1;17221;8906;78;62336;1948;861016;NULL
61876;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-021814;21814;1;24750;15914;15;11984;0;165529;NULL
61877;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-020449;20449;4;20447;8468;10;1;0;11039;NULL
61878;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-018814;18814;1;25815;12043;70;55992;17498;77339;NULL
61879;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-014455;14455;6;19046;18585;120;95984;29995;1325779;NULL
61880;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-019246;19246;1;25265;16726;70;55992;17498;77339;NULL
61881;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-018673;18673;4;25651;3045;129;103176;32243;1425119;NULL
61882;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-014352;14352;1;16382;17274;85;68384;2137;944554;NULL
61883;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-021447;21447;6;27715;8244;22;17584;1;242879;NULL
61884;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-015115;15115;7;15794;5383;94;75584;2362;1044004;NULL
61885;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-016198;16198;10;20028;5711;85;68384;2137;944554;NULL
61886;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-013773;13773;7;26916;13078;42;33824;1057;467194;NULL
61887;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-020595;20595;7;12541;17006;70;55976;17493;773169;NULL
61888;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-025689;25689;10;18817;7192;6;1;0;69394;NULL
61889;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-024851;24851;10;27633;9325;29;23584;1;325754;NULL
61890;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-026912;26912;8;25350;7564;28;22216;1;306859;NULL
61891;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-024568;24568;10;25562;11431;14;11184;0;154479;NULL
61892;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-029417;29417;8;25179;4759;195;156216;48818;2157734;NULL
61893;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-016579;16579;10;27423;7328;28;22368;1;308958;NULL
61894;8;10-12-2013 0:00;22-12-2013 0:00;17-12-2013 0:00;5;1;NULL;10-4030-012111;12111;4;16803;7463;75;59984;18745;828529;NULL
